thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
174,0,174,"[np.float64(-0.28375), np.float64(0.46)]","[np.float64(0.4), np.float64(0.395)]","[1, 1]","[0, 0]","[0, 0]","[1.3082143000792712, 4.574475800036453]","[None, 'target']",174,0,174,0,308.86880309996195,,5,308.86143120005727,308.86880309996195,308.86880309996195,0.008025300106965005,313.435956500005,"[np.float64(-0.28375), np.float64(0.46)]","[np.float64(0.4), np.float64(0.395)]","[1, 1]","[0, 0]","[0, 0]","[1.3082143000792712, 4.574475800036453]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
175,0,175,[np.float64(0.3175)],[np.float64(0.27875)],[1],[0],[0],[1.2249660000670701],['target'],175,0,175,0,313.4516472000396,,5,313.4441725000506,313.4516472000396,313.4516472000396,0.00810880004428327,314.669188400032,[np.float64(0.3175)],[np.float64(0.27875)],[1],[0],[0],[1.2249660000670701],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
176,0,176,[np.float64(0.14875)],[np.float64(-0.375)],[1],[0],[0],[1.3747113000135869],['target'],176,0,176,0,314.6843391000293,,5,314.67733970005065,314.6843391000293,314.6843391000293,0.008063700050115585,316.0520989999641,[np.float64(0.14875)],[np.float64(-0.375)],[1],[0],[0],[1.3747113000135869],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
177,0,177,[np.float64(0.385)],[np.float64(-0.32625)],[1],[0],[0],[2.207834200002253],['target'],177,0,177,0,316.0676045999862,,5,316.06040059996303,316.0676045999862,316.0676045999862,0.0082137999124825,318.26828459999524,[np.float64(0.385)],[np.float64(-0.32625)],[1],[0],[0],[2.207834200002253],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
178,0,178,"[np.float64(0.27875), np.float64(0.28875)]","[np.float64(0.02375), np.float64(0.0075)]","[1, 1]","[0, 0]","[0, 0]","[1.1588149999734014, 1.908242700039409]","[None, 'target']",178,0,178,0,318.2838730000658,,5,318.2766285999678,318.2838730000658,318.2838730000658,0.008255099994130433,320.1849402000662,"[np.float64(0.27875), np.float64(0.28875)]","[np.float64(0.02375), np.float64(0.0075)]","[1, 1]","[0, 0]","[0, 0]","[1.1588149999734014, 1.908242700039409]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
179,0,179,[np.float64(-0.23375)],[np.float64(0.07625)],[1],[0],[0],[1.0746093998895958],['target'],179,0,179,0,320.2009421000257,,5,320.19334560004063,320.2009421000257,320.2009421000257,0.008282800088636577,321.2680060999701,[np.float64(-0.23375)],[np.float64(0.07625)],[1],[0],[0],[1.0746093998895958],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
180,0,180,[np.float64(-0.4375)],[np.float64(0.1125)],[1],[0],[0],[1.4015139000257477],['target'],180,0,180,0,321.2993715000339,,10,321.28283380006906,321.2993715000339,321.2993715000339,0.014736299985088408,322.68441069999244,[np.float64(-0.4375)],[np.float64(0.1125)],[1],[0],[0],[1.4015139000257477],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
181,0,181,[np.float64(-0.31875)],[np.float64(0.4425)],[1],[0],[0],[1.4750152999768034],['target'],181,0,181,0,322.69977309997194,,5,322.692715400015,322.69977309997194,322.69977309997194,0.008187000057660043,324.1677866000682,[np.float64(-0.31875)],[np.float64(0.4425)],[1],[0],[0],[1.4750152999768034],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
182,0,182,[np.float64(0.45875)],[np.float64(-0.00625)],[1],[0],[0],[1.3750817999243736],['target'],182,0,182,0,324.182585200062,,5,324.175802999991,324.182585200062,324.182585200062,0.007924399920739233,325.55094460002147,[np.float64(0.45875)],[np.float64(-0.00625)],[1],[0],[0],[1.3750817999243736],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
183,0,183,[np.float64(-0.4475)],[np.float64(-0.13875)],[1],[0],[0],[1.3907792000100017],['target'],183,0,183,0,325.5658976000268,,5,325.5591984000057,325.5658976000268,325.5658976000268,0.008157899952493608,326.9500382000115,[np.float64(-0.4475)],[np.float64(-0.13875)],[1],[0],[0],[1.3907792000100017],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
184,0,184,[np.float64(-0.1225)],[np.float64(-0.12)],[1],[0],[0],[1.075536199961789],['target'],184,0,184,0,326.9664366999641,,5,326.95832039997913,326.9664366999641,326.9664366999641,0.008195800008252263,328.03390500007663,[np.float64(-0.1225)],[np.float64(-0.12)],[1],[0],[0],[1.075536199961789],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
185,0,185,[np.float64(-0.26875)],[np.float64(0.49125)],[1],[0],[0],[1.308134000049904],['target'],185,0,185,0,328.04880890005734,,5,328.04200720007066,328.04880890005734,328.04880890005734,0.008013499900698662,329.35021110007074,[np.float64(-0.26875)],[np.float64(0.49125)],[1],[0],[0],[1.308134000049904],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
186,0,186,[np.float64(0.06125)],[np.float64(-0.2725)],[1],[0],[0],[1.4418996000895277],['target'],186,0,186,0,329.3653860000195,,5,329.3583893000614,329.3653860000195,329.3653860000195,0.008077199920080602,330.80033660004847,[np.float64(0.06125)],[np.float64(-0.2725)],[1],[0],[0],[1.4418996000895277],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
187,0,187,[np.float64(0.3825)],[np.float64(0.48625)],[1],[0],[0],[2.3674467999953777],['target'],187,0,187,0,330.8308271999704,,10,330.81536740006413,330.8308271999704,330.8308271999704,0.014939099899493158,333.18286250007804,[np.float64(0.3825)],[np.float64(0.48625)],[1],[0],[0],[2.3674467999953777],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
188,0,188,[np.float64(-0.36125)],[np.float64(0.3725)],[1],[0],[0],[1.8744021999882534],['target'],188,0,188,0,333.19787040003575,,5,333.19115440000314,333.19787040003575,333.19787040003575,0.008186100050807,335.0656197000062,[np.float64(-0.36125)],[np.float64(0.3725)],[1],[0],[0],[1.8744021999882534],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
189,0,189,[np.float64(0.215)],[np.float64(0.3275)],[1],[0],[0],[1.8183551999973133],['target'],189,0,189,0,335.09692130004987,,10,335.0805500000715,335.09692130004987,335.09692130004987,0.01480859995353967,336.8989561999915,[np.float64(0.215)],[np.float64(0.3275)],[1],[0],[0],[1.8183551999973133],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
190,0,190,[np.float64(-0.30875)],[np.float64(0.25625)],[1],[0],[0],[1.124960400047712],['target'],190,0,190,0,336.91398990002926,,5,336.90711380005814,336.91398990002926,336.91398990002926,0.008046300034038723,338.0321232000133,[np.float64(-0.30875)],[np.float64(0.25625)],[1],[0],[0],[1.124960400047712],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
191,0,191,[np.float64(0.3575)],[np.float64(0.40625)],[1],[0],[0],[1.2575537000084296],['target'],191,0,191,0,338.0471474999795,,5,338.0401481000008,338.0471474999795,338.0471474999795,0.007935900008305907,339.2977572999662,[np.float64(0.3575)],[np.float64(0.40625)],[1],[0],[0],[1.2575537000084296],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
192,0,192,[np.float64(0.1775)],[np.float64(0.00375)],[1],[0],[0],[1.1252176000270993],['target'],192,0,192,0,339.3136022000108,,5,339.3062289999798,339.3136022000108,339.3136022000108,0.008364800014533103,340.4314953000285,[np.float64(0.1775)],[np.float64(0.00375)],[1],[0],[0],[1.1252176000270993],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
193,0,193,[np.float64(-0.40875)],[np.float64(-0.22125)],[1],[0],[0],[1.2413255999563262],['target'],193,0,193,0,340.4474299000576,,5,340.4395801000064,340.4474299000576,340.4474299000576,0.007996500004082918,341.68095539999194,[np.float64(-0.40875)],[np.float64(-0.22125)],[1],[0],[0],[1.2413255999563262],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
194,0,194,[np.float64(0.38375)],[np.float64(-0.3775)],[1],[0],[0],[1.3252719999291003],['target'],194,0,194,0,341.69671409996226,,5,341.68903130001854,341.69671409996226,341.69671409996226,0.007987600052729249,343.0143599000294,[np.float64(0.38375)],[np.float64(-0.3775)],[1],[0],[0],[1.3252719999291003],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
195,0,195,[np.float64(0.1225)],[np.float64(0.38375)],[1],[0],[0],[1.2682653000811115],['target'],195,0,195,0,343.0458743000636,,10,343.02936070004944,343.0458743000636,343.0458743000636,0.014906600001268089,344.29768680001143,[np.float64(0.1225)],[np.float64(0.38375)],[1],[0],[0],[1.2682653000811115],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
196,0,196,[np.float64(-0.39875)],[np.float64(-0.20625)],[1],[0],[0],[1.4845662999432534],['target'],196,0,196,0,344.3292861999944,,10,344.3127761000069,344.3292861999944,344.3292861999944,0.014954900019802153,345.7974026000593,[np.float64(-0.39875)],[np.float64(-0.20625)],[1],[0],[0],[1.4845662999432534],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
197,0,197,[np.float64(0.41)],[np.float64(-0.3325)],[1],[0],[0],[1.1851785000180826],['target'],197,0,197,0,345.82849019998685,,10,345.8115675000008,345.82849019998685,345.82849019998685,0.01405620004516095,346.99680149997585,[np.float64(0.41)],[np.float64(-0.3325)],[1],[0],[0],[1.1851785000180826],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
198,0,198,[np.float64(-0.15375)],[np.float64(0.235)],[1],[0],[0],[1.308475699974224],['target'],198,0,198,0,347.0127974000061,,5,347.00529500003904,347.0127974000061,347.0127974000061,0.008370300056412816,348.31381940003484,[np.float64(-0.15375)],[np.float64(0.235)],[1],[0],[0],[1.308475699974224],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
199,0,199,[np.float64(-0.26125)],[np.float64(0.15)],[1],[0],[0],[1.8244572000112385],['target'],199,0,199,0,348.32886720006354,,5,348.3219668000238,348.32886720006354,348.32886720006354,0.008058100007474422,350.14647260005586,[np.float64(-0.26125)],[np.float64(0.15)],[1],[0],[0],[1.8244572000112385],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
