thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
115,0,115,[np.float64(0.3375)],[np.float64(-0.14125)],[1],[0],[0],[2.034175500040874],['target'],115,0,115,0,229.4650536000263,,10,229.44834919995628,229.4650536000263,229.4650536000263,0.01507219998165965,231.4825748000294,[np.float64(0.3375)],[np.float64(-0.14125)],[1],[0],[0],[2.034175500040874],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
116,0,116,[np.float64(-0.46)],[np.float64(0.415)],[1],[0],[0],[1.8088316000066698],['target'],116,0,116,0,231.49844290001784,,5,231.49088130006567,231.49844290001784,231.49844290001784,0.008193099987693131,233.2997607999714,[np.float64(-0.46)],[np.float64(0.415)],[1],[0],[0],[1.8088316000066698],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
117,0,117,[np.float64(-0.27125)],[np.float64(-0.01)],[1],[0],[0],[1.3429972999729216],['target'],117,0,117,0,233.31500020006206,,5,233.306601600023,233.31500020006206,233.31500020006206,0.006758100003935397,234.64965050003957,[np.float64(-0.27125)],[np.float64(-0.01)],[1],[0],[0],[1.3429972999729216],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
118,0,118,[np.float64(0.21)],[np.float64(0.29125)],[1],[0],[0],[1.3340893000131473],['target'],118,0,118,0,234.68110960000195,,10,234.66450039995834,234.68110960000195,234.68110960000195,0.01475649990607053,235.99864760006312,[np.float64(0.21)],[np.float64(0.29125)],[1],[0],[0],[1.3340893000131473],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
119,0,119,[np.float64(-0.4575)],[np.float64(0.40625)],[1],[0],[0],[2.574945700005628],['target'],119,0,119,0,236.01421529997606,,5,236.00707489997149,236.01421529997606,236.01421529997606,0.008296599960885942,238.58207230002154,[np.float64(-0.4575)],[np.float64(0.40625)],[1],[0],[0],[2.574945700005628],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
120,0,120,[np.float64(0.3075)],[np.float64(-0.48625)],[1],[0],[0],[2.1739791000727564],['target'],120,0,120,0,238.597215399961,,5,238.59037680004258,238.597215399961,238.597215399961,0.008217799942940474,240.7644028000068,[np.float64(0.3075)],[np.float64(-0.48625)],[1],[0],[0],[2.1739791000727564],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
121,0,121,[np.float64(0.1225)],[np.float64(-0.3125)],[1],[0],[0],[1.2918149000033736],['target'],121,0,121,0,240.78018260002136,,5,240.7727886000648,240.78018260002136,240.78018260002136,0.008294699946418405,242.0646596000297,[np.float64(0.1225)],[np.float64(-0.3125)],[1],[0],[0],[1.2918149000033736],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
122,0,122,[np.float64(0.39125)],[np.float64(0.21625)],[1],[0],[0],[1.6510181999765337],['target'],122,0,122,0,242.09712960000616,,10,242.0799014000222,242.09712960000616,242.09712960000616,0.01515240001026541,243.73096830002032,[np.float64(0.39125)],[np.float64(0.21625)],[1],[0],[0],[1.6510181999765337],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
123,0,123,[np.float64(0.24)],[np.float64(-0.045)],[1],[0],[0],[1.2672597999917343],['target'],123,0,123,0,243.7627555000363,,10,243.74652369995601,243.7627555000363,243.7627555000363,0.015449399943463504,245.01383599999826,[np.float64(0.24)],[np.float64(-0.045)],[1],[0],[0],[1.2672597999917343],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
124,0,124,"[np.float64(0.255), np.float64(0.2525)]","[np.float64(0.03625), np.float64(0.0175)]","[1, 1]","[0, 0]","[0, 0]","[0.9847217000788078, 1.885150899994187]","[None, 'target']",124,0,124,0,245.04575200006366,,10,245.02888900006656,245.04575200006366,245.04575200006366,0.01491979998536408,246.91409750003368,"[np.float64(0.255), np.float64(0.2525)]","[np.float64(0.03625), np.float64(0.0175)]","[1, 1]","[0, 0]","[0, 0]","[0.9847217000788078, 1.885150899994187]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
125,0,125,[np.float64(0.38375)],[np.float64(0.0525)],[1],[0],[0],[1.450925000011921],['target'],125,0,125,0,246.94548989995383,,10,246.9292279999936,246.94548989995383,246.94548989995383,0.014994899975135922,248.38020370004233,[np.float64(0.38375)],[np.float64(0.0525)],[1],[0],[0],[1.450925000011921],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
126,0,126,[np.float64(-0.37625)],[np.float64(-0.43875)],[1],[0],[0],[1.8681994999060407],['target'],126,0,126,0,248.41250430000946,,10,248.39521390001755,248.41250430000946,248.41250430000946,0.014902400085702538,250.2634626000654,[np.float64(-0.37625)],[np.float64(-0.43875)],[1],[0],[0],[1.8681994999060407],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
127,0,127,[np.float64(-0.0475)],[np.float64(-0.33875)],[1],[0],[0],[1.2521014999365434],['target'],127,0,127,0,250.29489200003445,,10,250.27831700001843,250.29489200003445,250.29489200003445,0.014750100090168417,251.53047870006412,[np.float64(-0.0475)],[np.float64(-0.33875)],[1],[0],[0],[1.2521014999365434],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
128,0,128,"[np.float64(0.1525), np.float64(0.12625)]","[np.float64(0.41), np.float64(0.4)]","[1, 1]","[0, 0]","[0, 0]","[1.4422776000574231, 2.9248170000500977]","[None, 'target']",128,0,128,0,251.54499319999013,,5,251.53766569995787,251.54499319999013,251.54499319999013,0.007073499960824847,254.46253030002117,"[np.float64(0.1525), np.float64(0.12625)]","[np.float64(0.41), np.float64(0.4)]","[1, 1]","[0, 0]","[0, 0]","[1.4422776000574231, 2.9248170000500977]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
129,0,129,[np.float64(0.36625)],[np.float64(0.05625)],[1],[0],[0],[1.3680334000382572],['target'],129,0,129,0,254.49429960001726,,10,254.47799439996015,254.49429960001726,254.49429960001726,0.015353800030425191,255.84609010000713,[np.float64(0.36625)],[np.float64(0.05625)],[1],[0],[0],[1.3680334000382572],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
130,0,130,[np.float64(-0.2425)],[np.float64(0.33125)],[1],[0],[0],[1.3676747999852523],['target'],130,0,130,0,255.877760100062,,10,255.86113420000765,255.877760100062,255.877760100062,0.014920699992217124,257.22885650000535,[np.float64(-0.2425)],[np.float64(0.33125)],[1],[0],[0],[1.3676747999852523],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
131,0,131,[np.float64(-0.33875)],[np.float64(-0.32)],[1],[0],[0],[5.134889300097711],['target'],131,0,131,0,257.2603814000031,,10,257.24415220005903,257.2603814000031,257.2603814000031,0.015190599951893091,262.37908850004897,[np.float64(-0.33875)],[np.float64(-0.32)],[1],[0],[0],[5.134889300097711],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
132,0,132,[np.float64(0.07375)],[np.float64(-0.375)],[1],[0],[0],[1.206902000005357],['target'],132,0,132,0,262.39339009998366,,5,262.3873057999881,262.39339009998366,262.39339009998366,0.00810450001154095,263.594256100012,[np.float64(0.07375)],[np.float64(-0.375)],[1],[0],[0],[1.206902000005357],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
133,0,133,[np.float64(-0.4425)],[np.float64(0.215)],[1],[0],[0],[1.6424598000012338],['target'],133,0,133,0,263.60977510001976,,5,263.6023707999848,263.60977510001976,263.60977510001976,0.008023699978366494,265.244890699978,[np.float64(-0.4425)],[np.float64(0.215)],[1],[0],[0],[1.6424598000012338],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
134,0,134,"[np.float64(-0.09125), np.float64(-0.12375)]","[np.float64(-0.35125), np.float64(-0.3225)]","[1, 1]","[0, 0]","[0, 0]","[1.5182116000214592, 2.3343448999803513]","[None, 'target']",134,0,134,0,265.275968400063,,10,265.2597516999813,265.275968400063,265.275968400063,0.014751099981367588,267.5941541000502,"[np.float64(-0.09125), np.float64(-0.12375)]","[np.float64(-0.35125), np.float64(-0.3225)]","[1, 1]","[0, 0]","[0, 0]","[1.5182116000214592, 2.3343448999803513]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
135,0,135,[np.float64(0.45875)],[np.float64(0.31625)],[1],[0],[0],[3.8405908999266103],['target'],135,0,135,0,267.60951249999925,,5,267.6026625999948,267.60951249999925,267.60951249999925,0.008309100056067109,271.4433123000199,[np.float64(0.45875)],[np.float64(0.31625)],[1],[0],[0],[3.8405908999266103],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
136,0,136,[np.float64(0.14375)],[np.float64(-0.29375)],[1],[0],[0],[2.240889100008644],['target'],136,0,136,0,271.4587735000532,,5,271.451483599958,271.4587735000532,271.4587735000532,0.008061999920755625,273.6924201999791,[np.float64(0.14375)],[np.float64(-0.29375)],[1],[0],[0],[2.240889100008644],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
137,0,137,"[np.float64(-0.1675), np.float64(-0.15375)]","[np.float64(-0.1625), np.float64(-0.18)]","[1, 1]","[0, 0]","[0, 0]","[1.5746034999610856, 2.8251172000309452]","[None, 'target']",137,0,137,0,273.7082620000001,,5,273.7008017000044,273.7082620000001,273.7082620000001,0.008292200043797493,276.5260047999909,"[np.float64(-0.1675), np.float64(-0.15375)]","[np.float64(-0.1625), np.float64(-0.18)]","[1, 1]","[0, 0]","[0, 0]","[1.5746034999610856, 2.8251172000309452]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
138,0,138,[np.float64(-0.26875)],[np.float64(-0.4525)],[1],[0],[0],[1.7906934999627993],['target'],138,0,138,0,276.54164029995445,,5,276.5345771999564,276.54164029995445,276.54164029995445,0.008350000018253922,278.32533709995914,[np.float64(-0.26875)],[np.float64(-0.4525)],[1],[0],[0],[1.7906934999627993],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
139,0,139,"[np.float64(0.04), np.float64(0.01875)]","[np.float64(0.485), np.float64(0.485)]","[1, 1]","[0, 0]","[0, 0]","[2.984262299956754, 4.25155609997455]","[None, 'target']",139,0,139,0,278.35782979999203,,10,278.34058409999125,278.35782979999203,278.35782979999203,0.015114399953745306,282.59219780005515,"[np.float64(0.04), np.float64(0.01875)]","[np.float64(0.485), np.float64(0.485)]","[1, 1]","[0, 0]","[0, 0]","[2.984262299956754, 4.25155609997455]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
140,0,140,[np.float64(-0.36625)],[np.float64(-0.09625)],[1],[0],[0],[2.184150200104341],['target'],140,0,140,0,282.6229134000605,,10,282.6072703000391,282.6229134000605,282.6229134000605,0.014938100008293986,284.7914787000045,[np.float64(-0.36625)],[np.float64(-0.09625)],[1],[0],[0],[2.184150200104341],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
141,0,141,[np.float64(-0.16875)],[np.float64(-0.28)],[1],[0],[0],[1.735581299988553],['target'],141,0,141,0,284.82301499997266,,10,284.80518000002485,284.82301499997266,284.82301499997266,0.013587800087407231,286.54081649996806,[np.float64(-0.16875)],[np.float64(-0.28)],[1],[0],[0],[1.735581299988553],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
142,0,142,"[np.float64(-0.37), np.float64(-0.37), np.float64(-0.395)]","[np.float64(-0.24875), np.float64(-0.24875), np.float64(-0.2775)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.4916487999726087, 3.1577000999823213, 4.256966899964027]","[None, None, 'target']",142,0,142,0,286.5559421000071,,5,286.54901169997174,286.5559421000071,286.5559421000071,0.008048599935136735,290.80602989997715,"[np.float64(-0.37), np.float64(-0.37), np.float64(-0.395)]","[np.float64(-0.24875), np.float64(-0.24875), np.float64(-0.2775)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.4916487999726087, 3.1577000999823213, 4.256966899964027]","[None, None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
143,0,143,"[np.float64(0.14875), np.float64(0.17)]","[np.float64(0.155), np.float64(0.15)]","[1, 1]","[0, 0]","[0, 0]","[2.8415729000698775, 4.907372700050473]","[None, 'target']",143,0,143,0,290.8231031000614,,5,290.8147415999556,290.8231031000614,290.8231031000614,0.008584799943491817,295.7221812000498,"[np.float64(0.14875), np.float64(0.17)]","[np.float64(0.155), np.float64(0.15)]","[1, 1]","[0, 0]","[0, 0]","[2.8415729000698775, 4.907372700050473]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
144,0,144,[np.float64(-0.44125)],[np.float64(-0.195)],[1],[0],[0],[3.801371300010942],['target'],144,0,144,0,295.7542048000032,,10,295.7371854999801,295.7542048000032,295.7542048000032,0.014874199987389147,299.53860730002634,[np.float64(-0.44125)],[np.float64(-0.195)],[1],[0],[0],[3.801371300010942],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
145,0,145,"[np.float64(-0.14125), np.float64(-0.11875)]","[np.float64(-0.44625), np.float64(-0.47125)]","[1, 1]","[0, 0]","[0, 0]","[2.408304200042039, 3.7078101999359205]","[None, 'target']",145,0,145,0,299.5538581999717,,5,299.5468883999856,299.5538581999717,299.5538581999717,0.008174399961717427,303.25476200005505,"[np.float64(-0.14125), np.float64(-0.11875)]","[np.float64(-0.44625), np.float64(-0.47125)]","[1, 1]","[0, 0]","[0, 0]","[2.408304200042039, 3.7078101999359205]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
146,0,146,[np.float64(0.46625)],[np.float64(-0.39)],[1],[0],[0],[1.4681778999511153],['target'],146,0,146,0,303.286533699953,,10,303.2696167000104,303.286533699953,303.286533699953,0.014741300023160875,304.73784850002266,[np.float64(0.46625)],[np.float64(-0.39)],[1],[0],[0],[1.4681778999511153],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
147,0,147,[np.float64(-0.2925)],[np.float64(0.2175)],[1],[0],[0],[2.325179300038144],['target'],147,0,147,0,304.7534455000423,,5,304.7458507999545,304.7534455000423,304.7534455000423,0.007885199971497059,307.0710899999831,[np.float64(-0.2925)],[np.float64(0.2175)],[1],[0],[0],[2.325179300038144],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
148,0,148,"[np.float64(0.24125), np.float64(0.28125)]","[np.float64(0.21), np.float64(0.235)]","[1, 1]","[0, 0]","[0, 0]","[1.1508942999644205, 2.4170798999257386]","[None, 'target']",148,0,148,0,307.1019903999986,,10,307.0860144000035,307.1019903999986,307.1019903999986,0.014833600027486682,309.50315090001095,"[np.float64(0.24125), np.float64(0.28125)]","[np.float64(0.21), np.float64(0.235)]","[1, 1]","[0, 0]","[0, 0]","[1.1508942999644205, 2.4170798999257386]","[None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
149,0,149,[np.float64(-0.415)],[np.float64(-0.385)],[1],[0],[0],[1.8582979999482632],['target'],149,0,149,0,309.51975209999364,,5,309.5115241999738,309.51975209999364,309.51975209999364,0.00821410003118217,311.36987349996343,[np.float64(-0.415)],[np.float64(-0.385)],[1],[0],[0],[1.8582979999482632],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
150,0,150,[np.float64(-0.1625)],[np.float64(0.00625)],[1],[0],[0],[1.8009780999273062],['target'],150,0,150,0,311.40187169995625,,10,311.3850358000491,311.40187169995625,311.40187169995625,0.015077600022777915,313.1860564000672,[np.float64(-0.1625)],[np.float64(0.00625)],[1],[0],[0],[1.8009780999273062],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
151,0,151,[np.float64(-0.1025)],[np.float64(-0.28375)],[1],[0],[0],[1.725236599915661],['target'],151,0,151,0,313.2030147999758,,5,313.1941979000112,313.2030147999758,313.2030147999758,0.008027900010347366,314.91948270006105,[np.float64(-0.1025)],[np.float64(-0.28375)],[1],[0],[0],[1.725236599915661],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
152,0,152,[np.float64(0.335)],[np.float64(0.375)],[1],[0],[0],[5.29081999999471],['target'],152,0,152,0,314.93495789996814,,5,314.9275189000182,314.93495789996814,314.93495789996814,0.007946899975650012,320.2183862000238,[np.float64(0.335)],[np.float64(0.375)],[1],[0],[0],[5.29081999999471],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
153,0,153,[np.float64(0.3975)],[np.float64(0.135)],[1],[0],[0],[1.865627400111407],['target'],153,0,153,0,320.25005240004975,,10,320.23554330004845,320.25005240004975,320.25005240004975,0.017071399954147637,322.10121910006274,[np.float64(0.3975)],[np.float64(0.135)],[1],[0],[0],[1.865627400111407],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
154,0,154,[np.float64(-0.4525)],[np.float64(0.455)],[1],[0],[0],[3.635010299971327],['target'],154,0,154,0,322.13283819996286,,10,322.1160277000163,322.13283819996286,322.13283819996286,0.014693400007672608,325.75108570000157,[np.float64(-0.4525)],[np.float64(0.455)],[1],[0],[0],[3.635010299971327],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
155,0,155,[np.float64(0.07375)],[np.float64(0.43875)],[1],[0],[0],[4.891177300014533],['target'],155,0,155,0,325.7668865000596,,5,325.7590946999844,325.7668865000596,325.7668865000596,0.00789839995559305,330.6503257000586,[np.float64(0.07375)],[np.float64(0.43875)],[1],[0],[0],[4.891177300014533],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
156,0,156,[np.float64(0.39875)],[np.float64(-0.45875)],[1],[0],[0],[2.024658999987878],['target'],156,0,156,0,330.66541909996886,,5,330.65837530000135,330.66541909996886,330.66541909996886,0.00795780005864799,332.68308240000624,[np.float64(0.39875)],[np.float64(-0.45875)],[1],[0],[0],[2.024658999987878],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
157,0,157,[np.float64(0.5)],[np.float64(0.335)],[1],[0],[0],[1.8083718999987468],['target'],157,0,157,0,332.69879559997935,,5,332.6911762000527,332.69879559997935,332.69879559997935,0.008004799950867891,334.49960069998633,[np.float64(0.5)],[np.float64(0.335)],[1],[0],[0],[1.8083718999987468],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
158,0,158,[np.float64(0.35375)],[np.float64(0.17375)],[1],[0],[0],[1.6182988000800833],['target'],158,0,158,0,334.5311942000408,,10,334.51452990004327,334.5311942000408,334.5311942000408,0.014838800067082047,336.1328741000034,[np.float64(0.35375)],[np.float64(0.17375)],[1],[0],[0],[1.6182988000800833],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
159,0,159,[np.float64(0.0375)],[np.float64(0.005)],[1],[0],[0],[2.8183201999636367],['target'],159,0,159,0,336.16432260000147,,10,336.1477053000126,336.16432260000147,336.16432260000147,0.014717900077812374,338.96608369995374,[np.float64(0.0375)],[np.float64(0.005)],[1],[0],[0],[2.8183201999636367],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
160,0,160,"[np.float64(0.38875), np.float64(0.38875), np.float64(0.38625)]","[np.float64(-0.18375), np.float64(-0.18375), np.float64(-0.19625)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.318107399973087, 2.0005848000291735, 3.0671886999625713]","[None, None, 'target']",160,0,160,0,338.99683429999277,,10,338.98086909996346,338.99683429999277,338.99683429999277,0.014670099946670234,342.048104000045,"[np.float64(0.38875), np.float64(0.38875), np.float64(0.38625)]","[np.float64(-0.18375), np.float64(-0.18375), np.float64(-0.19625)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.318107399973087, 2.0005848000291735, 3.0671886999625713]","[None, None, 'target']",P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
161,0,161,[np.float64(-0.0425)],[np.float64(0.2675)],[1],[0],[0],[1.636128699989058],['target'],161,0,161,0,342.07989839999937,,10,342.06215909996536,342.07989839999937,342.07989839999937,0.013914900016970932,343.69833609997295,[np.float64(-0.0425)],[np.float64(0.2675)],[1],[0],[0],[1.636128699989058],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
162,0,162,[np.float64(-0.375)],[np.float64(0.19125)],[1],[0],[0],[2.134652700042352],['target'],162,0,162,0,343.7299466000404,,10,343.71339369995985,343.7299466000404,343.7299466000404,0.014951099990867078,345.8480932000093,[np.float64(-0.375)],[np.float64(0.19125)],[1],[0],[0],[2.134652700042352],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
163,0,163,[np.float64(-0.27)],[np.float64(-0.26875)],[1],[0],[0],[1.718136699986644],['target'],163,0,163,0,345.8790955999866,,10,345.86274889996275,345.8790955999866,345.8790955999866,0.014544299920089543,347.5809386000037,[np.float64(-0.27)],[np.float64(-0.26875)],[1],[0],[0],[1.718136699986644],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
164,0,164,[np.float64(-0.48625)],[np.float64(0.40375)],[1],[0],[0],[1.974766799947247],['target'],164,0,164,0,347.59639740001876,,5,347.5890440000221,347.59639740001876,347.59639740001876,0.007955100038088858,349.5638605999993,[np.float64(-0.48625)],[np.float64(0.40375)],[1],[0],[0],[1.974766799947247],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
165,0,165,[np.float64(-0.13625)],[np.float64(0.4)],[1],[0],[0],[1.1859452000353485],['target'],165,0,165,0,349.5953542999923,,10,349.5776926999679,349.5953542999923,349.5953542999923,0.013744700001552701,350.76368810003623,[np.float64(-0.13625)],[np.float64(0.4)],[1],[0],[0],[1.1859452000353485],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
166,0,166,[np.float64(-0.3625)],[np.float64(0.48875)],[1],[0],[0],[2.1432082999963313],['target'],166,0,166,0,350.7789350000676,,5,350.7717810999602,350.7789350000676,350.7789350000676,0.00798290001694113,352.91503909998573,[np.float64(-0.3625)],[np.float64(0.48875)],[1],[0],[0],[2.1432082999963313],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
167,0,167,[np.float64(0.00375)],[np.float64(-0.09625)],[1],[0],[0],[2.573966500000097],['target'],167,0,167,0,352.92885430005845,,5,352.922081500059,352.92885430005845,352.92885430005845,0.0069552999921143055,355.4961067000404,[np.float64(0.00375)],[np.float64(-0.09625)],[1],[0],[0],[2.573966500000097],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
168,0,168,[np.float64(-0.12)],[np.float64(0.20125)],[1],[0],[0],[1.5063095000805333],['target'],168,0,168,0,355.52869439998176,,5,355.50634019996505,355.52869439998176,355.52869439998176,0.01011939998716116,357.0126955000451,[np.float64(-0.12)],[np.float64(0.20125)],[1],[0],[0],[1.5063095000805333],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
169,0,169,[np.float64(-0.4525)],[np.float64(-0.24)],[1],[0],[0],[1.8913822000613436],['target'],169,0,169,0,357.02830770006403,,5,357.020879699965,357.02830770006403,357.02830770006403,0.008091599913313985,358.9123226000229,[np.float64(-0.4525)],[np.float64(-0.24)],[1],[0],[0],[1.8913822000613436],['target'],P_05,001,2025-09-28_19h43.55.073,Visual search experiment,,2025.1.1,60.09582881071758,2025-09-28 19h44.07.780069 +0530,
