delay,freq,conditions,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,1000,exp,312,1,11,space,0.4284145,None,739,1,[1.5821076999418437],[1.5821183999069035],11,1,133,6,695.8475335,,695.8313924,695.8475335,696.8316956,696.8316956,696.8494686,697.2662364,space,0.4284145,None,697.2670046,0.0996287,0.3995318,697.684881,697.6854919,697.7146249,697.7146249,697.7146249,699.2970923,739,1,[1.5821076999418437],[1.5821183999069035],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,313,2,11,space,0.3128487,None,589,1,[1.6319250999949872],[1.6319351000711322],11,2,134,9,699.3144243,,699.2973673,699.3144243,700.29891,700.29891,700.315456,700.615246,space,0.3128487,None,700.6161458,0.1004497,0.4000683,701.0337652,701.0343412,701.0649249,701.0649249,701.0649249,702.6972708,589,1,[1.6319250999949872],[1.6319351000711322],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,314,3,11,space,0.2662701,None,722,1,[1.4332492998801172],[1.4332654001191258],11,3,135,4,702.7127379,,702.6975442,702.7127379,703.6981266,703.6981266,703.7145486,703.9655156,space,0.2662701,None,703.9665562,0.3990826,0.7142071,704.681597,704.6832859,704.6968825,704.6968825,704.6968825,706.1306101,722,1,[1.4332492998801172],[1.4332654001191258],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,315,4,11,space,0.3442588,None,128,1,[8.58310589985922],[8.58312049973756],11,4,136,5,706.1460506,,706.1310346,706.1460506,707.1312267,707.1312267,707.1471513,707.4815774,space,0.3442588,None,707.4826169,0.7142805,1.014352,708.5104307,708.5115946,708.5283049,708.5283049,708.5283049,717.111794,128,1,[8.58310589985922],[8.58312049973756],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,316,5,11,space,0.5944233,None,234,1,[1.816437200177461],[1.816450099926442],11,5,137,1,717.1275906,,717.1120791,717.1275906,718.1124846,718.1124846,718.1290936,718.7129972,space,0.5944233,None,718.7138083,0.4161946,0.7163448,719.4411725,719.4417423,719.4610078,719.4610078,719.4610078,721.2779136,234,1,[1.816437200177461],[1.816450099926442],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,317,6,11,space,0.7548541,None,432,1,[1.500187600031495],[1.5001986999996006],11,6,138,10,721.2928634,,721.278281,721.2928634,722.2782579,722.2782579,722.2950065,723.0456155,space,0.7548541,None,723.0463548,0.399816,0.6990783,723.7616302,723.7622408,723.7757947,723.7757947,723.7757947,725.276313,432,1,[1.500187600031495],[1.5001986999996006],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,400,unexp,318,7,11,space,0.3561467,None,353,1,[1.8509428999386728],[1.8509535999037325],11,7,139,2,725.2923088,,725.2765979,725.2923088,726.2778383,726.2778383,726.2923485,726.6451936,space,0.3561467,None,726.6459652,0.6991003,0.9987405,727.6546238,727.6557691,727.6750895,727.6750895,727.6750895,729.5264067,353,1,[1.8509428999386728],[1.8509535999037325],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,319,8,11,space,0.4288746,None,947,1,[1.8682154002599418],[1.8682284001260996],11,8,140,11,729.5416732,,729.526707,729.5416732,730.527169,730.527169,730.5433553,730.9607002,space,0.4288746,None,730.9614719,0.6992838,1.0149507,731.9789726,731.9794929,732.0078575,732.0078575,732.0078575,733.8764703,947,1,[1.8682154002599418],[1.8682284001260996],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,320,9,11,space,0.3675626,None,749,1,[1.7813170002773404],[1.7813300001434982],11,9,141,3,733.8909411,,733.8768349,733.8909411,734.8760447,734.8760447,734.8930113,735.2605621,space,0.3675626,None,735.2615646,0.0994377,0.398785,735.6787876,735.6794146,735.7091579,735.7091579,735.7091579,737.4909004,749,1,[1.7813170002773404],[1.7813300001434982],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,321,10,11,space,0.3116592,None,628,1,[3.4511111001484096],[3.45112119987607],11,10,142,7,737.5076556,,737.4912775,737.5076556,738.4926395,738.4926395,738.5090205,738.8076244,space,0.3116592,None,738.8085136,0.4017024,0.7157178,739.5296984,739.5301072,739.5560978,739.5560978,739.5560978,743.0075558,628,1,[3.4511111001484096],[3.45112119987607],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,322,11,11,space,0.7897175,None,745,1,[4.983222599606961],[4.98323529958725],11,11,143,0,743.0224138,,743.0078541,743.0224138,744.0080469,744.0080469,744.0245968,744.8072825,space,0.7897175,None,744.808372,0.101101,0.4005603,745.2231218,745.2248418,745.2388792,745.2388792,745.2388792,750.2224854,745,1,[4.983222599606961],[4.98323529958725],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,323,0,12,space,0.3183103,None,358,1,[3.1184800998307765],[3.118490600027144],12,0,144,5,750.238274,,750.2228384,750.238274,751.2237256,751.2237256,751.2405728,751.5581527,space,0.3183103,None,751.5589256,0.715714,1.0158965,752.5853611,752.586133,752.6045173,752.6045173,752.6045173,755.7233676,358,1,[3.1184800998307765],[3.118490600027144],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,324,1,12,space,0.5534526,None,801,1,[2.2009661998599768],[2.200975999701768],12,1,145,8,755.737419,,755.7236439,755.737419,756.7382789,756.7382789,756.7382789,757.3066636,space,0.5534526,None,757.3075545,0.7146625,1.0156802,758.3353352,758.3361352,758.3531079,758.3531079,758.3531079,760.5544034,801,1,[2.2009661998599768],[2.200975999701768],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,400,unexp,325,2,12,space,0.343418,None,804,1,[3.483245000243187],[3.4832557002082467],12,2,146,2,760.5704132,,760.5546738,760.5704132,761.5540891,761.5540891,761.5702788,761.9048351,space,0.343418,None,761.9055854,0.7001404,1.0005286,762.9207147,762.9212953,762.9533294,762.9533294,762.9533294,766.4369743,804,1,[3.483245000243187],[3.4832557002082467],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,326,3,12,space,0.5334183,None,347,1,[2.9661673000082374],[2.96618269989267],12,3,147,3,766.4522356,,766.4372782,766.4522356,767.4372867,767.4372867,767.4546582,767.9715267,space,0.5334183,None,767.9723271,0.0996658,0.3995646,768.3823102,768.3828734,768.402687,768.402687,768.402687,771.3693061,347,1,[2.9661673000082374],[2.96618269989267],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,327,4,12,space,0.3606446,None,476,1,[2.5828956002369523],[2.582905299961567],12,4,148,0,771.3846372,,771.369672,771.3846372,772.3704102,772.3704102,772.386567,772.7371919,space,0.3606446,None,772.7381947,0.1148445,0.4155841,773.1721216,773.1727252,773.2021585,773.2021585,773.2021585,775.7854234,476,1,[2.5828956002369523],[2.582905299961567],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,328,5,12,space,0.335913,None,394,1,[2.299048400018364],[2.2990586003288627],12,5,149,9,775.8007172,,775.7857111,775.8007172,776.7861693,776.7861693,776.8028588,777.1367946,space,0.335913,None,777.1376432,0.0994449,0.39959,777.5566432,777.5572784,777.5855091,777.5855091,777.5855091,779.8849231,394,1,[2.299048400018364],[2.2990586003288627],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,329,6,12,space,0.0776275,None,543,1,[1.9830571003258228],[1.9830689001828432],12,6,150,11,779.9000854,,779.885215,779.9000854,780.8841427,780.8841427,780.9021672,780.9686118,space,0.0776275,None,780.969545,0.6998821,1.0155298,781.9844169,781.984919,782.0171178,782.0171178,782.0171178,784.0005877,543,1,[1.9830571003258228],[1.9830689001828432],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,330,7,12,space,0.44409,None,793,1,[1.5657739001326263],[1.5657851002179086],12,7,151,1,784.0174602,,784.0009071,784.0174602,785.0003382,785.0003382,785.0175462,785.4517015,space,0.44409,None,785.4524902,0.3999614,0.7146239,786.1666762,786.1673202,786.2001381,786.2001381,786.2001381,787.766328,793,1,[1.5657739001326263],[1.5657851002179086],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,331,8,12,space,0.3967076,None,123,1,[1.8507665996439755],[1.8507786998525262],12,8,152,6,787.7820058,,787.7666076,787.7820058,788.7822576,788.7822576,788.7822576,789.1835045,space,0.3967076,None,789.1842432,0.101103,0.400761,789.5986661,789.5992616,789.6148052,789.6148052,789.6148052,791.4659613,123,1,[1.8507665996439755],[1.8507786998525262],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,332,9,12,space,2.1926511,None,100,1,[1.733681600075215],[1.7336919996887445],12,9,153,4,791.4816881,,791.4663158,791.4816881,792.4666603,792.4666603,792.48334,794.6677592,space,2.1926511,None,794.6688356,0.4146005,0.7152151,795.399071,795.3996523,795.4142655,795.4142655,795.4142655,797.1482765,100,1,[1.733681600075215],[1.7336919996887445],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,333,10,12,space,0.3153236,None,200,1,[3.417016700375825],[3.417029400356114],12,10,154,7,797.164057,,797.1485529,797.164057,798.149184,798.149184,798.1662209,798.4653428,space,0.3153236,None,798.4660876,0.4009456,0.7172125,799.1866672,799.1872604,799.2133478,799.2133478,799.2133478,802.6307707,200,1,[3.417016700375825],[3.417029400356114],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,334,11,12,space,1.2443456,None,222,1,[2.0334795000962913],[2.0334931001998484],12,11,155,10,802.6462766,,802.6311262,802.6462766,803.6315731,803.6315731,803.6474839,804.8824268,space,1.2443456,None,804.8832718,0.3990461,0.6990149,805.5961191,805.5967018,805.6125271,805.6125271,805.6125271,807.6463915,222,1,[2.0334795000962913],[2.0334931001998484],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,335,0,13,space,0.500333,None,423,1,[2.5665188999846578],[2.566532799974084],13,0,156,8,807.6623835,,807.6467958,807.6623835,808.6476124,808.6476124,808.6646439,809.1635342,space,0.500333,None,809.1642311,0.7155541,1.0166939,810.1932275,810.1939511,810.2117669,810.2117669,810.2117669,812.7787056,423,1,[2.5665188999846578],[2.566532799974084],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,336,1,13,space,0.342335,None,444,1,[1.7009972003288567],[1.701007400173694],13,1,157,10,812.7943649,,812.7790694,812.7943649,813.7790702,813.7790702,813.7956302,814.1297308,space,0.342335,None,814.1306866,0.4157838,0.7153492,814.8582173,814.8590573,814.8775038,814.8775038,814.8775038,816.5788457,444,1,[1.7009972003288567],[1.701007400173694],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,337,2,13,space,0.3619724,None,300,1,[3.1314253997989],[3.131434999871999],13,2,158,4,816.5940732,,816.5791334,816.5940732,817.5793336,817.5793336,817.5957526,817.9468867,space,0.3619724,None,817.9476719,0.3995337,0.6992316,818.6636296,818.6642835,818.6958035,818.6958035,818.6958035,821.8275964,300,1,[3.1314253997989],[3.131434999871999],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,338,3,13,space,0.3104381,None,40,1,[1.867729999590665],[1.8677411996759474],13,3,159,7,821.8437026,,821.8278686,821.8437026,822.8288696,822.8288696,822.8454576,823.1446161,space,0.3104381,None,823.1456407,0.4006279,0.7006381,823.8606987,823.8613457,823.875857,823.875857,823.875857,825.7439319,40,1,[1.867729999590665],[1.8677411996759474],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,339,4,13,space,0.6380616,None,50,1,[1.4337457004003227],[1.4337584003806114],13,4,160,9,825.7587758,,825.7442143,825.7587758,826.7432393,826.7432393,826.7598851,827.394521,space,0.6380616,None,827.3956059,0.1167106,0.4157563,827.8248049,827.8253437,827.8420078,827.8420078,827.8420078,829.2761314,50,1,[1.4337457004003227],[1.4337584003806114],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,340,5,13,space,0.363221,None,798,1,[2.265726299956441],[2.2657393999397755],13,5,161,1,829.2918193,,829.2764755,829.2918193,830.2758946,830.2758946,830.2928381,830.6432505,space,0.363221,None,830.6440837,0.39952,0.7008971,831.3580048,831.3587012,831.3931164,831.3931164,831.3931164,833.6592828,798,1,[2.265726299956441],[2.2657393999397755],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,341,6,13,space,1.1665292,None,666,1,[3.5142405997030437],[3.514251499902457],13,6,162,11,833.6743378,,833.6596539,833.6743378,834.6602585,834.6602585,834.6753346,835.8422515,space,1.1665292,None,835.8430142,0.7009753,1.0007986,836.8608253,836.8614564,836.8926585,836.8926585,836.8926585,840.4072971,666,1,[3.5142405997030437],[3.514251499902457],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,400,unexp,342,7,13,space,0.5556261,None,557,1,[2.116466300096363],[2.1164758997038007],13,7,163,2,840.4242509,,840.4075852,840.4242509,841.4086355,841.4086355,841.4258083,841.9762204,space,0.5556261,None,841.9770466,0.716088,1.0324267,843.0090257,843.0097494,843.0405449,843.0405449,843.0405449,845.1574362,557,1,[2.116466300096363],[2.1164758997038007],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,343,8,13,space,0.3677675,None,475,1,[1.7668844000436366],[1.7668969999067485],13,8,164,0,845.1727088,,845.1577471,845.1727088,846.1577444,846.1577444,846.1735115,846.5404371,space,0.3677675,None,846.5412095,0.1010278,0.4004651,846.9532827,846.9540278,846.9721014,846.9721014,846.9721014,848.7393552,475,1,[1.7668844000436366],[1.7668969999067485],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,344,9,13,space,0.0124194,None,888,1,[2.8486886001192033],[2.848699300084263],13,9,165,5,848.7562476,,848.7396824,848.7562476,849.7406066,849.7406066,849.7574952,849.7581926,space,0.0124194,None,849.7590611,0.7148447,1.0156327,850.7915305,850.7921389,850.8234449,850.8234449,850.8234449,853.6725332,888,1,[2.8486886001192033],[2.848699300084263],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,345,10,13,space,0.1372246,None,455,1,[2.117129800375551],[2.1171452002599835],13,10,166,6,853.6888192,,853.6728127,853.6888192,854.6739273,854.6739273,854.6899868,854.8241183,space,0.1372246,None,854.8251828,0.099027,0.3992523,855.2386577,855.2393103,855.2540499,855.2540499,855.2540499,857.3715706,455,1,[2.117129800375551],[2.1171452002599835],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,346,11,13,space,0.3727668,None,345,1,[1.5000138999894261],[1.5000233999453485],13,11,167,3,857.387055,,857.371936,857.387055,858.3725564,858.3725564,858.3885337,858.75503,space,0.3727668,None,858.7557863,0.1011944,0.4174145,859.1726485,859.1732267,859.1878718,859.1878718,859.1878718,860.6882244,345,1,[1.5000138999894261],[1.5000233999453485],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,347,0,14,space,0.4103709,None,885,1,[2.633317200001329],[2.633329899981618],14,0,168,5,860.7035254,,860.6885114,860.7035254,861.703356,861.703356,861.703356,862.1230435,space,0.4103709,None,862.124214,0.699117,0.999294,863.1331481,863.1337526,863.1532265,863.1532265,863.1532265,865.7869643,885,1,[2.633317200001329],[2.633329899981618],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,348,1,14,space,0.2892944,None,444,1,[2.7173120002262294],[2.7173212999477983],14,1,169,0,865.8022404,,865.7873201,865.8022404,866.7877513,866.7877513,866.8051104,867.0887796,space,0.2892944,None,867.0895421,0.0995309,0.4143988,867.5100995,867.5106543,867.5359117,867.5359117,867.5359117,870.2535885,444,1,[2.7173120002262294],[2.7173212999477983],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,349,2,14,space,0.0104542,None,889,1,[2.5494353999383748],[2.5494478000327945],14,2,170,8,870.2691096,,870.2538845,870.2691096,871.2683058,871.2683058,871.2683058,871.2883191,space,0.0104542,None,871.2893906,0.6991679,1.0150923,872.3036338,872.3042067,872.3191884,872.3191884,872.3191884,874.868985,889,1,[2.5494353999383748],[2.5494478000327945],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,350,3,14,space,0.3634015,None,777,1,[3.5336839999072254],[3.5336974998936057],14,3,171,11,874.8842661,,874.8692634,874.8842661,875.8691919,875.8691919,875.886459,876.2370263,space,0.3634015,None,876.2378187,0.7147937,1.0162455,877.267409,877.2680332,877.2837022,877.2837022,877.2837022,880.8177733,777,1,[3.5336839999072254],[3.5336974998936057],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,351,4,14,space,2.8400216,None,556,1,[2.666973900049925],[2.6669850000180304],14,4,172,10,880.8334845,,880.8181492,880.8334845,881.8187445,881.8187445,881.8342926,884.669005,space,2.8400216,None,884.6700262,0.3994705,0.7142186,885.3866366,885.3870766,885.4161144,885.4161144,885.4161144,888.0834932,556,1,[2.666973900049925],[2.6669850000180304],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,352,5,14,space,0.4878749,None,465,1,[6.06649489980191],[6.0665079997852445],14,5,173,4,888.09874,,888.0837802,888.09874,889.0844945,889.0844945,889.0994371,889.5846497,space,0.4878749,None,889.5854119,0.4161465,0.7158918,890.3110574,890.3121884,890.3317193,890.3317193,890.3317193,896.3986231,465,1,[6.06649489980191],[6.0665079997852445],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,400,unexp,353,6,14,space,2.0348573,None,766,1,[2.5838007000274956],[2.5838100002147257],14,6,174,2,896.4144701,,896.3990121,896.4144701,897.4000218,897.4000218,897.4165831,899.4499984,space,2.0348573,None,899.4507985,0.6992054,1.0163664,900.4674414,900.4679605,900.4970863,900.4970863,900.4970863,903.0813434,766,1,[2.5838007000274956],[2.5838100002147257],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,1000,exp,354,7,14,space,2.2312086,None,777,1,[1.983958300203085],[1.9839678998105228],14,7,175,7,903.0963224,,903.0817123,903.0963224,904.0821897,904.0821897,904.0971007,906.3158281,space,2.2312086,None,906.316594,0.4155775,0.7157147,907.0460988,907.0467672,907.0622057,907.0622057,907.0622057,909.046533,777,1,[1.983958300203085],[1.9839678998105228],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,355,8,14,space,2.2387687,None,687,1,[1.86484199995175],[1.864852299913764],14,8,176,6,909.0626627,,909.0468219,909.0626627,910.0478059,910.0478059,910.0640364,912.2981494,space,2.2387687,None,912.2989255,0.0993439,0.3989432,912.7160372,912.7166748,912.7465918,912.7465918,912.7465918,914.6118067,687,1,[1.86484199995175],[1.864852299913764],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,356,9,14,space,0.6533793,None,756,1,[1.9316503000445664],[1.9316628002561629],14,9,177,3,914.6284884,,914.6120987,914.6284884,915.6119252,915.6119252,915.6301459,916.2806568,space,0.6533793,None,916.2816976,0.1157713,0.41575,916.7127443,916.7133242,916.7457998,916.7457998,916.7457998,918.6778534,756,1,[1.9316503000445664],[1.9316628002561629],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.4,400,unexp,357,10,14,space,0.3807723,None,945,1,[6.85004199994728],[6.850054599810392],14,10,178,1,918.6949115,,918.67819,918.6949115,919.6797288,919.6797288,919.6958672,920.061301,space,0.3807723,None,920.0621712,0.4011244,0.7009973,920.7760411,920.7767014,920.7933777,920.7933777,920.7933777,927.6438159,945,1,[6.85004199994728],[6.850054599810392],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,358,11,14,space,0.6427977,None,333,1,[1.7344533000141382],[1.7344630002044141],14,11,179,9,927.65879,,927.6441682,927.65879,928.6445606,928.6445606,928.6615212,929.2934545,space,0.6427977,None,929.2944186,0.0990424,0.4011166,929.7060741,929.7068421,929.7250576,929.7250576,929.7250576,931.4598388,333,1,[1.7344533000141382],[1.7344630002044141],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,359,0,15,space,0.2299461,None,887,1,[2.4836575998924673],[2.4836701001040637],15,0,180,11,931.4753442,,931.4601369,931.4753442,932.46041,932.46041,932.4773216,932.6944153,space,0.2299461,None,932.6951786,0.6995204,1.016144,933.7149709,933.7155192,933.7409784,933.7409784,933.7409784,936.2250078,887,1,[2.4836575998924673],[2.4836701001040637],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,360,1,15,space,4.3838385,None,999,1,[2.2843400998972356],[2.2843503998592496],15,1,181,6,936.2407668,,936.2252924,936.2407668,937.2250103,937.2250103,937.2432874,941.6099138,space,4.3838385,None,941.610855,0.1140299,0.4159719,942.0427469,942.0433337,942.0563365,942.0563365,942.0563365,944.341009,999,1,[2.2843400998972356],[2.2843503998592496],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.7,1000,exp,361,2,15,space,1.498136,None,701,1,[2.4661588999442756],[2.4661717996932566],15,2,182,5,944.3569722,,944.3412834,944.3569722,945.3421477,945.3421477,945.3588323,946.8422483,space,1.498136,None,946.8430214,0.7158845,1.0310848,947.8790235,947.8795338,947.9064078,947.9064078,947.9064078,950.372998,701,1,[2.4661588999442756],[2.4661717996932566],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,1000,exp,362,3,15,space,0.6986138,None,190,1,[1.8992480002343655],[1.899260800331831],15,3,183,9,950.3883958,,950.3732766,950.3883958,951.3741654,951.3741654,951.3909677,952.0747116,space,0.6986138,None,952.0757276,0.1163302,0.4330349,952.5089376,952.5096417,952.5393022,952.5393022,952.5393022,954.4389853,190,1,[1.8992480002343655],[1.899260800331831],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
0.1,400,unexp,363,4,15,space,1.2097682,None,502,1,[2.8311453997157514],[2.831157799810171],15,4,184,0,954.4551451,,954.4393544,954.4551451,955.439087,955.439087,955.4566775,956.6567668,space,1.2097682,None,956.6577971,0.1001072,0.3995147,957.0736112,957.0742024,957.1062696,957.1062696,957.1062696,959.9378247,502,1,[2.8311453997157514],[2.831157799810171],final,1,2025-11-06_14h28.07.913,INTENTIONAL BINDING EXPERIMENT,,2025.1.1,60.1635486,2025-11-06 14h28.13.896664 +0530
